ExhibitionName,Date,DaysRun,DaysLeft,TotalDuration,PercentComplete,Year,Season,Month,WeekDay,ArtistName,CategoryName,LocationName,MarketingSpend,TicketPrice,ExhibitionVisitors,VenueVisitors,ConversionRate
ExhibitionC,27/04/13,60,22,82,73.17,2013,Spring,4,Saturday,ArtistA,CategoryC,LocationD,127047.08,12,474,23341,0.020
ExhibitionC,28/04/13,61,21,82,74.39,2013,Spring,4,Sunday,ArtistA,CategoryC,LocationD,127047.08,12,281,21320,0.013
ExhibitionC,29/04/13,62,20,82,75.61,2013,Spring,4,Monday,ArtistA,CategoryC,LocationD,127047.08,12,283,15455,0.018
ExhibitionC,30/04/13,63,19,82,76.83,2013,Spring,4,Tuesday,ArtistA,CategoryC,LocationD,127047.08,12,383,14129,0.027
ExhibitionC,1/05/13,64,18,82,78.05,2013,Spring,5,Wednesday,ArtistA,CategoryC,LocationD,127047.08,12,268,13881,0.019
ExhibitionC,2/05/13,65,17,82,79.27,2013,Spring,5,Thursday,ArtistA,CategoryC,LocationD,127047.08,12,338,13513,0.025
ExhibitionC,3/05/13,66,16,82,80.49,2013,Spring,5,Friday,ArtistA,CategoryC,LocationD,127047.08,12,519,19152,0.027
ExhibitionC,4/05/13,67,15,82,81.71,2013,Spring,5,Saturday,ArtistA,CategoryC,LocationD,127047.08,12,424,24373,0.017
ExhibitionC,5/05/13,68,14,82,82.93,2013,Spring,5,Sunday,ArtistA,CategoryC,LocationD,127047.08,12,321,23050,0.014
ExhibitionC,6/05/13,69,13,82,84.15,2013,Spring,5,Monday,ArtistA,CategoryC,LocationD,127047.08,12,351,14614,0.024
ExhibitionC,7/05/13,70,12,82,85.37,2013,Spring,5,Tuesday,ArtistA,CategoryC,LocationD,127047.08,12,405,12712,0.032
ExhibitionC,8/05/13,71,11,82,86.59,2013,Spring,5,Wednesday,ArtistA,CategoryC,LocationD,127047.08,12,395,13148,0.030
ExhibitionC,9/05/13,72,10,82,87.80,2013,Spring,5,Thursday,ArtistA,CategoryC,LocationD,127047.08,12,387,26528,0.015
ExhibitionC,10/05/13,73,9,82,89.02,2013,Spring,5,Friday,ArtistA,CategoryC,LocationD,127047.08,12,559,25463,0.022
ExhibitionC,11/05/13,74,8,82,90.24,2013,Spring,5,Saturday,ArtistA,CategoryC,LocationD,127047.08,12,520,26319,0.020
ExhibitionC,12/05/13,75,7,82,91.46,2013,Spring,5,Sunday,ArtistA,CategoryC,LocationD,127047.08,12,400,18244,0.022
ExhibitionC,13/05/13,76,6,82,92.68,2013,Spring,5,Monday,ArtistA,CategoryC,LocationD,127047.08,12,412,14378,0.029
ExhibitionC,14/05/13,77,5,82,93.90,2013,Spring,5,Tuesday,ArtistA,CategoryC,LocationD,127047.08,12,583,18190,0.032
ExhibitionC,15/05/13,78,4,82,95.12,2013,Spring,5,Wednesday,ArtistA,CategoryC,LocationD,127047.08,12,556,15968,0.035
ExhibitionC,16/05/13,79,3,82,96.34,2013,Spring,5,Thursday,ArtistA,CategoryC,LocationD,127047.08,12,555,10166,0.055
ExhibitionC,17/05/13,80,2,82,97.56,2013,Spring,5,Friday,ArtistA,CategoryC,LocationD,127047.08,12,940,17167,0.055
ExhibitionC,18/05/13,81,1,82,98.78,2013,Spring,5,Saturday,ArtistA,CategoryC,LocationD,127047.08,12,713,15057,0.047
ExhibitionC,19/05/13,82,0,82,100.00,2013,Spring,5,Sunday,ArtistA,CategoryC,LocationD,127047.08,12,702,12612,0.056
ExhibitionO,26/06/13,1,74,75,1.33,2013,Summer,6,Wednesday,ArtistG,CategoryC,LocationA,115218.56,7,509,17708,0.029
ExhibitionO,27/06/13,2,73,75,2.67,2013,Summer,6,Thursday,ArtistG,CategoryC,LocationA,115218.56,7,860,15903,0.054
ExhibitionO,28/06/13,3,72,75,4.00,2013,Summer,6,Friday,ArtistG,CategoryC,LocationA,115218.56,7,1301,24795,0.052
ExhibitionO,29/06/13,4,71,75,5.33,2013,Summer,6,Saturday,ArtistG,CategoryC,LocationA,115218.56,7,883,18225,0.048
ExhibitionO,30/06/13,5,70,75,6.67,2013,Summer,6,Sunday,ArtistG,CategoryC,LocationA,115218.56,7,564,15827,0.036
ExhibitionO,1/07/13,6,69,75,8.00,2013,Summer,7,Monday,ArtistG,CategoryC,LocationA,115218.56,7,597,18105,0.033
ExhibitionO,2/07/13,7,68,75,9.33,2013,Summer,7,Tuesday,ArtistG,CategoryC,LocationA,115218.56,7,813,18259,0.045
ExhibitionO,3/07/13,8,67,75,10.67,2013,Summer,7,Wednesday,ArtistG,CategoryC,LocationA,115218.56,7,762,18107,0.042
ExhibitionO,4/07/13,9,66,75,12.00,2013,Summer,7,Thursday,ArtistG,CategoryC,LocationA,115218.56,7,999,14461,0.069
ExhibitionO,5/07/13,10,65,75,13.33,2013,Summer,7,Friday,ArtistG,CategoryC,LocationA,115218.56,7,1026,22571,0.045
ExhibitionO,6/07/13,11,64,75,14.67,2013,Summer,7,Saturday,ArtistG,CategoryC,LocationA,115218.56,7,842,22026,0.038
ExhibitionO,7/07/13,12,63,75,16.00,2013,Summer,7,Sunday,ArtistG,CategoryC,LocationA,115218.56,7,457,12343,0.037
ExhibitionO,8/07/13,13,62,75,17.33,2013,Summer,7,Monday,ArtistG,CategoryC,LocationA,115218.56,7,616,11129,0.055
ExhibitionO,9/07/13,14,61,75,18.67,2013,Summer,7,Tuesday,ArtistG,CategoryC,LocationA,115218.56,7,623,14822,0.042
ExhibitionO,10/07/13,15,60,75,20.00,2013,Summer,7,Wednesday,ArtistG,CategoryC,LocationA,115218.56,7,611,17589,0.035
ExhibitionO,11/07/13,16,59,75,21.33,2013,Summer,7,Thursday,ArtistG,CategoryC,LocationA,115218.56,7,881,15545,0.057
ExhibitionO,12/07/13,17,58,75,22.67,2013,Summer,7,Friday,ArtistG,CategoryC,LocationA,115218.56,7,1119,20926,0.053
ExhibitionO,13/07/13,18,57,75,24.00,2013,Summer,7,Saturday,ArtistG,CategoryC,LocationA,115218.56,7,747,22335,0.033
ExhibitionO,14/07/13,19,56,75,25.33,2013,Summer,7,Sunday,ArtistG,CategoryC,LocationA,115218.56,7,480,16893,0.028
ExhibitionO,15/07/13,20,55,75,26.67,2013,Summer,7,Monday,ArtistG,CategoryC,LocationA,115218.56,7,990,18660,0.053
ExhibitionO,16/07/13,21,54,75,28.00,2013,Summer,7,Tuesday,ArtistG,CategoryC,LocationA,115218.56,7,683,22386,0.031
ExhibitionO,17/07/13,22,53,75,29.33,2013,Summer,7,Wednesday,ArtistG,CategoryC,LocationA,115218.56,7,515,18037,0.029
ExhibitionO,18/07/13,23,52,75,30.67,2013,Summer,7,Thursday,ArtistG,CategoryC,LocationA,115218.56,7,764,27353,0.028
ExhibitionO,19/07/13,24,51,75,32.00,2013,Summer,7,Friday,ArtistG,CategoryC,LocationA,115218.56,7,996,10738,0.093
ExhibitionO,20/07/13,25,50,75,33.33,2013,Summer,7,Saturday,ArtistG,CategoryC,LocationA,115218.56,7,661,22738,0.029
ExhibitionO,21/07/13,26,49,75,34.67,2013,Summer,7,Sunday,ArtistG,CategoryC,LocationA,115218.56,7,592,22271,0.027
ExhibitionO,22/07/13,27,48,75,36.00,2013,Summer,7,Monday,ArtistG,CategoryC,LocationA,115218.56,7,462,22379,0.021
ExhibitionO,23/07/13,28,47,75,37.33,2013,Summer,7,Tuesday,ArtistG,CategoryC,LocationA,115218.56,7,673,17867,0.038
ExhibitionO,24/07/13,29,46,75,38.67,2013,Summer,7,Wednesday,ArtistG,CategoryC,LocationA,115218.56,7,504,19106,0.026
ExhibitionO,25/07/13,30,45,75,40.00,2013,Summer,7,Thursday,ArtistG,CategoryC,LocationA,115218.56,7,855,15604,0.055
ExhibitionO,26/07/13,31,44,75,41.33,2013,Summer,7,Friday,ArtistG,CategoryC,LocationA,115218.56,7,1003,17529,0.057
ExhibitionO,27/07/13,32,43,75,42.67,2013,Summer,7,Saturday,ArtistG,CategoryC,LocationA,115218.56,7,844,22235,0.038
ExhibitionO,28/07/13,33,42,75,44.00,2013,Summer,7,Sunday,ArtistG,CategoryC,LocationA,115218.56,7,516,19415,0.027
ExhibitionO,29/07/13,34,41,75,45.33,2013,Summer,7,Monday,ArtistG,CategoryC,LocationA,115218.56,7,602,21535,0.028
ExhibitionO,30/07/13,35,40,75,46.67,2013,Summer,7,Tuesday,ArtistG,CategoryC,LocationA,115218.56,7,788,21238,0.037
ExhibitionO,31/07/13,36,39,75,48.00,2013,Summer,7,Wednesday,ArtistG,CategoryC,LocationA,115218.56,7,602,19064,0.032
ExhibitionO,1/08/13,37,38,75,49.33,2013,Summer,8,Thursday,ArtistG,CategoryC,LocationA,115218.56,7,664,14748,0.045
ExhibitionO,2/08/13,38,37,75,50.67,2013,Summer,8,Friday,ArtistG,CategoryC,LocationA,115218.56,7,906,15568,0.058
ExhibitionO,3/08/13,39,36,75,52.00,2013,Summer,8,Saturday,ArtistG,CategoryC,LocationA,115218.56,7,813,19704,0.041
ExhibitionO,4/08/13,40,35,75,53.33,2013,Summer,8,Sunday,ArtistG,CategoryC,LocationA,115218.56,7,434,17671,0.025
ExhibitionO,5/08/13,41,34,75,54.67,2013,Summer,8,Monday,ArtistG,CategoryC,LocationA,115218.56,7,608,18592,0.033
ExhibitionO,6/08/13,42,33,75,56.00,2013,Summer,8,Tuesday,ArtistG,CategoryC,LocationA,115218.56,7,800,17896,0.045
ExhibitionO,7/08/13,43,32,75,57.33,2013,Summer,8,Wednesday,ArtistG,CategoryC,LocationA,115218.56,7,658,15723,0.042
ExhibitionO,8/08/13,44,31,75,58.67,2013,Summer,8,Thursday,ArtistG,CategoryC,LocationA,115218.56,7,929,12930,0.072
ExhibitionO,9/08/13,45,30,75,60.00,2013,Summer,8,Friday,ArtistG,CategoryC,LocationA,115218.56,7,1106,25142,0.044
ExhibitionO,10/08/13,46,29,75,61.33,2013,Summer,8,Saturday,ArtistG,CategoryC,LocationA,115218.56,7,871,25835,0.034
ExhibitionO,11/08/13,47,28,75,62.67,2013,Summer,8,Sunday,ArtistG,CategoryC,LocationA,115218.56,7,502,23394,0.021
ExhibitionO,12/08/13,48,27,75,64.00,2013,Summer,8,Monday,ArtistG,CategoryC,LocationA,115218.56,7,546,18731,0.029
ExhibitionO,13/08/13,49,26,75,65.33,2013,Summer,8,Tuesday,ArtistG,CategoryC,LocationA,115218.56,7,772,20521,0.038
ExhibitionO,14/08/13,50,25,75,66.67,2013,Summer,8,Wednesday,ArtistG,CategoryC,LocationA,115218.56,7,643,17905,0.036
ExhibitionO,15/08/13,51,24,75,68.00,2013,Summer,8,Thursday,ArtistG,CategoryC,LocationA,115218.56,7,982,23368,0.042
ExhibitionO,16/08/13,52,23,75,69.33,2013,Summer,8,Friday,ArtistG,CategoryC,LocationA,115218.56,7,1139,24722,0.046
ExhibitionO,17/08/13,53,22,75,70.67,2013,Summer,8,Saturday,ArtistG,CategoryC,LocationA,115218.56,7,949,16972,0.056
ExhibitionO,18/08/13,54,21,75,72.00,2013,Summer,8,Sunday,ArtistG,CategoryC,LocationA,115218.56,7,519,18030,0.029
ExhibitionO,19/08/13,55,20,75,73.33,2013,Summer,8,Monday,ArtistG,CategoryC,LocationA,115218.56,7,612,18571,0.033
ExhibitionO,20/08/13,56,19,75,74.67,2013,Summer,8,Tuesday,ArtistG,CategoryC,LocationA,115218.56,7,875,18178,0.048
ExhibitionO,21/08/13,57,18,75,76.00,2013,Summer,8,Wednesday,ArtistG,CategoryC,LocationA,115218.56,7,639,11875,0.054
ExhibitionO,22/08/13,58,17,75,77.33,2013,Summer,8,Thursday,ArtistG,CategoryC,LocationA,115218.56,7,912,18622,0.049
ExhibitionO,23/08/13,59,16,75,78.67,2013,Summer,8,Friday,ArtistG,CategoryC,LocationA,115218.56,7,1026,20021,0.051
ExhibitionO,24/08/13,60,15,75,80.00,2013,Summer,8,Saturday,ArtistG,CategoryC,LocationA,115218.56,7,1002,17924,0.056
ExhibitionO,25/08/13,61,14,75,81.33,2013,Summer,8,Sunday,ArtistG,CategoryC,LocationA,115218.56,7,676,19953,0.034
ExhibitionO,26/08/13,62,13,75,82.67,2013,Summer,8,Monday,ArtistG,CategoryC,LocationA,115218.56,7,600,13405,0.045
ExhibitionO,27/08/13,63,12,75,84.00,2013,Summer,8,Tuesday,ArtistG,CategoryC,LocationA,115218.56,7,710,14515,0.049
ExhibitionO,28/08/13,64,11,75,85.33,2013,Summer,8,Wednesday,ArtistG,CategoryC,LocationA,115218.56,7,677,15416,0.044
ExhibitionO,29/08/13,65,10,75,86.67,2013,Summer,8,Thursday,ArtistG,CategoryC,LocationA,115218.56,7,1007,17939,0.056
ExhibitionO,30/08/13,66,9,75,88.00,2013,Summer,8,Friday,ArtistG,CategoryC,LocationA,115218.56,7,1148,20577,0.056
ExhibitionO,31/08/13,67,8,75,89.33,2013,Summer,8,Saturday,ArtistG,CategoryC,LocationA,115218.56,7,1076,13420,0.080
ExhibitionO,1/09/13,68,7,75,90.67,2013,Autumn,9,Sunday,ArtistG,CategoryC,LocationA,115218.56,7,713,13468,0.053
ExhibitionO,2/09/13,69,6,75,92.00,2013,Autumn,9,Monday,ArtistG,CategoryC,LocationA,115218.56,7,587,11692,0.050
ExhibitionO,3/09/13,70,5,75,93.33,2013,Autumn,9,Tuesday,ArtistG,CategoryC,LocationA,115218.56,7,970,12856,0.075
ExhibitionO,4/09/13,71,4,75,94.67,2013,Autumn,9,Wednesday,ArtistG,CategoryC,LocationA,115218.56,7,670,12611,0.053
ExhibitionO,5/09/13,72,3,75,96.00,2013,Autumn,9,Thursday,ArtistG,CategoryC,LocationA,115218.56,7,1051,9936,0.106
ExhibitionO,6/09/13,73,2,75,97.33,2013,Autumn,9,Friday,ArtistG,CategoryC,LocationA,115218.56,7,1764,16317,0.108
ExhibitionO,7/09/13,74,1,75,98.67,2013,Autumn,9,Saturday,ArtistG,CategoryC,LocationA,115218.56,7,1554,16642,0.093
ExhibitionO,8/09/13,75,0,75,100.00,2013,Autumn,9,Sunday,ArtistG,CategoryC,LocationA,115218.56,7,1159,15936,0.073
ExhibitionN,14/03/12,1,83,84,1.19,2012,Spring,3,Wednesday,ArtistF,CategoryB,LocationD,197366.75,12,667,13327,0.050
ExhibitionN,15/03/12,2,82,84,2.38,2012,Spring,3,Thursday,ArtistF,CategoryB,LocationD,197366.75,12,778,11775,0.066
ExhibitionN,16/03/12,3,81,84,3.57,2012,Spring,3,Friday,ArtistF,CategoryB,LocationD,197366.75,12,1061,17825,0.060
ExhibitionN,17/03/12,4,80,84,4.76,2012,Spring,3,Saturday,ArtistF,CategoryB,LocationD,197366.75,12,1361,18083,0.075
ExhibitionN,18/03/12,5,79,84,5.95,2012,Spring,3,Sunday,ArtistF,CategoryB,LocationD,197366.75,12,1078,19894,0.054
ExhibitionN,19/03/12,6,78,84,7.14,2012,Spring,3,Monday,ArtistF,CategoryB,LocationD,197366.75,12,669,18393,0.036
ExhibitionN,20/03/12,7,77,84,8.33,2012,Spring,3,Tuesday,ArtistF,CategoryB,LocationD,197366.75,12,1001,13017,0.077
ExhibitionN,21/03/12,8,76,84,9.52,2012,Spring,3,Wednesday,ArtistF,CategoryB,LocationD,197366.75,12,717,12215,0.059
ExhibitionN,22/03/12,9,75,84,10.71,2012,Spring,3,Thursday,ArtistF,CategoryB,LocationD,197366.75,12,779,14194,0.055
ExhibitionN,23/03/12,10,74,84,11.90,2012,Spring,3,Friday,ArtistF,CategoryB,LocationD,197366.75,12,994,20469,0.049
ExhibitionN,24/03/12,11,73,84,13.10,2012,Spring,3,Saturday,ArtistF,CategoryB,LocationD,197366.75,12,1075,15349,0.070
ExhibitionN,25/03/12,12,72,84,14.29,2012,Spring,3,Sunday,ArtistF,CategoryB,LocationD,197366.75,12,869,13559,0.064
ExhibitionN,26/03/12,13,71,84,15.48,2012,Spring,3,Monday,ArtistF,CategoryB,LocationD,197366.75,12,594,13173,0.045
ExhibitionN,27/03/12,14,70,84,16.67,2012,Spring,3,Tuesday,ArtistF,CategoryB,LocationD,197366.75,12,697,15922,0.044
ExhibitionN,28/03/12,15,69,84,17.86,2012,Spring,3,Wednesday,ArtistF,CategoryB,LocationD,197366.75,12,689,12922,0.053
ExhibitionN,29/03/12,16,68,84,19.05,2012,Spring,3,Thursday,ArtistF,CategoryB,LocationD,197366.75,12,635,11021,0.058
ExhibitionN,30/03/12,17,67,84,20.24,2012,Spring,3,Friday,ArtistF,CategoryB,LocationD,197366.75,12,988,15056,0.066
ExhibitionN,31/03/12,18,66,84,21.43,2012,Spring,3,Saturday,ArtistF,CategoryB,LocationD,197366.75,12,998,12578,0.079
ExhibitionN,1/04/12,19,65,84,22.62,2012,Spring,4,Sunday,ArtistF,CategoryB,LocationD,197366.75,12,849,24168,0.035
ExhibitionN,2/04/12,20,64,84,23.81,2012,Spring,4,Monday,ArtistF,CategoryB,LocationD,197366.75,12,758,16951,0.045
ExhibitionN,3/04/12,21,63,84,25.00,2012,Spring,4,Tuesday,ArtistF,CategoryB,LocationD,197366.75,12,826,13705,0.060
ExhibitionN,4/04/12,22,62,84,26.19,2012,Spring,4,Wednesday,ArtistF,CategoryB,LocationD,197366.75,12,778,23626,0.033
ExhibitionN,5/04/12,23,61,84,27.38,2012,Spring,4,Thursday,ArtistF,CategoryB,LocationD,197366.75,12,702,20351,0.034
ExhibitionN,6/04/12,24,60,84,28.57,2012,Spring,4,Friday,ArtistF,CategoryB,LocationD,197366.75,12,785,24615,0.032
ExhibitionN,7/04/12,25,59,84,29.76,2012,Spring,4,Saturday,ArtistF,CategoryB,LocationD,197366.75,12,829,23400,0.035
ExhibitionN,8/04/12,26,58,84,30.95,2012,Spring,4,Sunday,ArtistF,CategoryB,LocationD,197366.75,12,627,22963,0.027
ExhibitionN,9/04/12,27,57,84,32.14,2012,Spring,4,Monday,ArtistF,CategoryB,LocationD,197366.75,12,831,18536,0.045
ExhibitionN,10/04/12,28,56,84,33.33,2012,Spring,4,Tuesday,ArtistF,CategoryB,LocationD,197366.75,12,638,15029,0.042
ExhibitionN,11/04/12,29,55,84,34.52,2012,Spring,4,Wednesday,ArtistF,CategoryB,LocationD,197366.75,12,708,14778,0.048
ExhibitionN,12/04/12,30,54,84,35.71,2012,Spring,4,Thursday,ArtistF,CategoryB,LocationD,197366.75,12,712,18351,0.039
ExhibitionN,13/04/12,31,53,84,36.90,2012,Spring,4,Friday,ArtistF,CategoryB,LocationD,197366.75,12,1080,19684,0.055
ExhibitionN,14/04/12,32,52,84,38.10,2012,Spring,4,Saturday,ArtistF,CategoryB,LocationD,197366.75,12,926,20490,0.045
ExhibitionN,15/04/12,33,51,84,39.29,2012,Spring,4,Sunday,ArtistF,CategoryB,LocationD,197366.75,12,652,15732,0.041
ExhibitionN,16/04/12,34,50,84,40.48,2012,Spring,4,Monday,ArtistF,CategoryB,LocationD,197366.75,12,499,9601,0.052
ExhibitionN,17/04/12,35,49,84,41.67,2012,Spring,4,Tuesday,ArtistF,CategoryB,LocationD,197366.75,12,752,16618,0.045
ExhibitionN,18/04/12,36,48,84,42.86,2012,Spring,4,Wednesday,ArtistF,CategoryB,LocationD,197366.75,12,658,20717,0.032
ExhibitionN,19/04/12,37,47,84,44.05,2012,Spring,4,Thursday,ArtistF,CategoryB,LocationD,197366.75,12,667,14289,0.047
ExhibitionN,20/04/12,38,46,84,45.24,2012,Spring,4,Friday,ArtistF,CategoryB,LocationD,197366.75,12,952,19691,0.048
ExhibitionN,21/04/12,39,45,84,46.43,2012,Spring,4,Saturday,ArtistF,CategoryB,LocationD,197366.75,12,1013,15143,0.067
ExhibitionN,22/04/12,40,44,84,47.62,2012,Spring,4,Sunday,ArtistF,CategoryB,LocationD,197366.75,12,608,15334,0.040
ExhibitionN,23/04/12,41,43,84,48.81,2012,Spring,4,Monday,ArtistF,CategoryB,LocationD,197366.75,12,656,14825,0.044
ExhibitionN,24/04/12,42,42,84,50.00,2012,Spring,4,Tuesday,ArtistF,CategoryB,LocationD,197366.75,12,704,18409,0.038
ExhibitionN,25/04/12,43,41,84,51.19,2012,Spring,4,Wednesday,ArtistF,CategoryB,LocationD,197366.75,12,592,17060,0.035
ExhibitionN,26/04/12,44,40,84,52.38,2012,Spring,4,Thursday,ArtistF,CategoryB,LocationD,197366.75,12,751,17764,0.042
ExhibitionN,27/04/12,45,39,84,53.57,2012,Spring,4,Friday,ArtistF,CategoryB,LocationD,197366.75,12,1067,17607,0.061
ExhibitionN,28/04/12,46,38,84,54.76,2012,Spring,4,Saturday,ArtistF,CategoryB,LocationD,197366.75,12,1145,21713,0.053
ExhibitionN,29/04/12,47,37,84,55.95,2012,Spring,4,Sunday,ArtistF,CategoryB,LocationD,197366.75,12,1069,29158,0.037
ExhibitionN,30/04/12,48,36,84,57.14,2012,Spring,4,Monday,ArtistF,CategoryB,LocationD,197366.75,12,687,8522,0.081
ExhibitionN,1/05/12,49,35,84,58.33,2012,Spring,5,Tuesday,ArtistF,CategoryB,LocationD,197366.75,12,802,16728,0.048
ExhibitionN,2/05/12,50,34,84,59.52,2012,Spring,5,Wednesday,ArtistF,CategoryB,LocationD,197366.75,12,694,15162,0.046
ExhibitionN,3/05/12,51,33,84,60.71,2012,Spring,5,Thursday,ArtistF,CategoryB,LocationD,197366.75,12,689,15246,0.045
ExhibitionN,4/05/12,52,32,84,61.90,2012,Spring,5,Friday,ArtistF,CategoryB,LocationD,197366.75,12,858,18253,0.047
ExhibitionN,5/05/12,53,31,84,63.10,2012,Spring,5,Saturday,ArtistF,CategoryB,LocationD,197366.75,12,1031,24141,0.043
ExhibitionN,6/05/12,54,30,84,64.29,2012,Spring,5,Sunday,ArtistF,CategoryB,LocationD,197366.75,12,808,19661,0.041
ExhibitionN,7/05/12,55,29,84,65.48,2012,Spring,5,Monday,ArtistF,CategoryB,LocationD,197366.75,12,788,17844,0.044
ExhibitionN,8/05/12,56,28,84,66.67,2012,Spring,5,Tuesday,ArtistF,CategoryB,LocationD,197366.75,12,554,11867,0.047
ExhibitionN,9/05/12,57,27,84,67.86,2012,Spring,5,Wednesday,ArtistF,CategoryB,LocationD,197366.75,12,606,13858,0.044
ExhibitionN,10/05/12,58,26,84,69.05,2012,Spring,5,Thursday,ArtistF,CategoryB,LocationD,197366.75,12,587,13459,0.044
ExhibitionN,11/05/12,59,25,84,70.24,2012,Spring,5,Friday,ArtistF,CategoryB,LocationD,197366.75,12,862,17431,0.049
ExhibitionN,12/05/12,60,24,84,71.43,2012,Spring,5,Saturday,ArtistF,CategoryB,LocationD,197366.75,12,898,16549,0.054
ExhibitionN,13/05/12,61,23,84,72.62,2012,Spring,5,Sunday,ArtistF,CategoryB,LocationD,197366.75,12,591,15187,0.039
ExhibitionN,14/05/12,62,22,84,73.81,2012,Spring,5,Monday,ArtistF,CategoryB,LocationD,197366.75,12,626,11607,0.054
ExhibitionN,15/05/12,63,21,84,75.00,2012,Spring,5,Tuesday,ArtistF,CategoryB,LocationD,197366.75,12,740,15538,0.048
ExhibitionN,16/05/12,64,20,84,76.19,2012,Spring,5,Wednesday,ArtistF,CategoryB,LocationD,197366.75,12,631,10849,0.058
ExhibitionN,17/05/12,65,19,84,77.38,2012,Spring,5,Thursday,ArtistF,CategoryB,LocationD,197366.75,12,654,8598,0.076
ExhibitionN,18/05/12,66,18,84,78.57,2012,Spring,5,Friday,ArtistF,CategoryB,LocationD,197366.75,12,1094,17148,0.064
ExhibitionN,19/05/12,67,17,84,79.76,2012,Spring,5,Saturday,ArtistF,CategoryB,LocationD,197366.75,12,1043,17184,0.061
ExhibitionN,20/05/12,68,16,84,80.95,2012,Spring,5,Sunday,ArtistF,CategoryB,LocationD,197366.75,12,884,14159,0.062
ExhibitionN,21/05/12,69,15,84,82.14,2012,Spring,5,Monday,ArtistF,CategoryB,LocationD,197366.75,12,679,16618,0.041
ExhibitionN,22/05/12,70,14,84,83.33,2012,Spring,5,Tuesday,ArtistF,CategoryB,LocationD,197366.75,12,799,13346,0.060
ExhibitionN,23/05/12,71,13,84,84.52,2012,Spring,5,Wednesday,ArtistF,CategoryB,LocationD,197366.75,12,630,14444,0.044
ExhibitionN,24/05/12,72,12,84,85.71,2012,Spring,5,Thursday,ArtistF,CategoryB,LocationD,197366.75,12,564,7853,0.072
ExhibitionN,25/05/12,73,11,84,86.90,2012,Spring,5,Friday,ArtistF,CategoryB,LocationD,197366.75,12,1006,15275,0.066
ExhibitionN,26/05/12,74,10,84,88.10,2012,Spring,5,Saturday,ArtistF,CategoryB,LocationD,197366.75,12,938,15057,0.062
ExhibitionN,27/05/12,75,9,84,89.29,2012,Spring,5,Sunday,ArtistF,CategoryB,LocationD,197366.75,12,632,9649,0.065
ExhibitionN,28/05/12,76,8,84,90.48,2012,Spring,5,Monday,ArtistF,CategoryB,LocationD,197366.75,12,664,9184,0.072
ExhibitionN,29/05/12,77,7,84,91.67,2012,Spring,5,Tuesday,ArtistF,CategoryB,LocationD,197366.75,12,767,10473,0.073
ExhibitionN,30/05/12,78,6,84,92.86,2012,Spring,5,Wednesday,ArtistF,CategoryB,LocationD,197366.75,12,651,7330,0.089
ExhibitionN,31/05/12,79,5,84,94.05,2012,Spring,5,Thursday,ArtistF,CategoryB,LocationD,197366.75,12,843,9970,0.085
ExhibitionN,1/06/12,80,4,84,95.24,2012,Summer,6,Friday,ArtistF,CategoryB,LocationD,197366.75,12,1089,12969,0.084
ExhibitionN,2/06/12,81,3,84,96.43,2012,Summer,6,Saturday,ArtistF,CategoryB,LocationD,197366.75,12,1005,20540,0.049
ExhibitionN,3/06/12,82,2,84,97.62,2012,Summer,6,Sunday,ArtistF,CategoryB,LocationD,197366.75,12,539,21340,0.025
ExhibitionN,4/06/12,83,1,84,98.81,2012,Summer,6,Monday,ArtistF,CategoryB,LocationD,197366.75,12,984,15657,0.063
ExhibitionN,5/06/12,84,0,84,100.00,2012,Summer,6,Tuesday,ArtistF,CategoryB,LocationD,197366.75,12,1005,11410,0.088
ExhibitionM,19/02/14,1,81,82,1.22,2014,Winter,2,Wednesday,Thematic,CategoryC,LocationD,2394.64,7,506,21016,0.024
ExhibitionM,20/02/14,2,80,82,2.44,2014,Winter,2,Thursday,Thematic,CategoryC,LocationD,2394.64,7,542,17819,0.030
ExhibitionM,21/02/14,3,79,82,3.66,2014,Winter,2,Friday,Thematic,CategoryC,LocationD,2394.64,7,592,23791,0.025
ExhibitionM,22/02/14,4,78,82,4.88,2014,Winter,2,Saturday,Thematic,CategoryC,LocationD,2394.64,7,547,22548,0.024
ExhibitionM,23/02/14,5,77,82,6.10,2014,Winter,2,Sunday,Thematic,CategoryC,LocationD,2394.64,7,422,13710,0.031
ExhibitionM,24/02/14,6,76,82,7.32,2014,Winter,2,Monday,Thematic,CategoryC,LocationD,2394.64,7,359,11990,0.030
ExhibitionM,25/02/14,7,75,82,8.54,2014,Winter,2,Tuesday,Thematic,CategoryC,LocationD,2394.64,7,393,14135,0.028
ExhibitionM,26/02/14,8,74,82,9.76,2014,Winter,2,Wednesday,Thematic,CategoryC,LocationD,2394.64,7,446,15021,0.030
ExhibitionM,27/02/14,9,73,82,10.98,2014,Winter,2,Thursday,Thematic,CategoryC,LocationD,2394.64,7,409,23116,0.018
ExhibitionM,28/02/14,10,72,82,12.20,2014,Winter,2,Friday,Thematic,CategoryC,LocationD,2394.64,7,514,19664,0.026
ExhibitionM,1/03/14,11,71,82,13.41,2014,Spring,3,Saturday,Thematic,CategoryC,LocationD,2394.64,7,513,25969,0.020
ExhibitionM,2/03/14,12,70,82,14.63,2014,Spring,3,Sunday,Thematic,CategoryC,LocationD,2394.64,7,335,27264,0.012
ExhibitionM,3/03/14,13,69,82,15.85,2014,Spring,3,Monday,Thematic,CategoryC,LocationD,2394.64,7,316,15421,0.020
